user_id,name,review_count,average_stars,member_since
u_38549,Sarah,74,4.39,2018-10-02
u_38550,Michelle,98,1.16,2023-07-05
u_38551,Bobby,62,3.08,2015-12-13
u_38552,Thomas,30,1.51,2020-05-22
u_38553,Christopher,36,3.74,2016-09-07
u_38554,Kathryn,6,4.58,2015-12-14
u_38555,Mathew,45,2.7,2023-04-21
u_38556,,33,3.54,2021-03-28
u_38557,Michael,5,2.48,2023-09-30
u_38558,Jennifer,56,4.02,2015-11-08
u_38559,Kevin,28,3.36,2019-10-06
u_38560,Jennifer,7,3.43,2024-03-14
u_38561,Katherine,59,1.69,2020-05-11
u_38562,Robert,19,1.03,2021-02-07
u_38563,Rachel,62,3.5,2017-01-19
u_38564,Kathleen,43,1.45,2022-11-26
u_38565,Terri,50,1.53,2016-01-23
u_38566,Joel,90,1.65,2019-01-17
u_38567,Joshua,53,2.6,2023-09-13
u_38568,Kenneth,38,1.98,2020-01-04
u_38569,Kathy,17,4.81,2022-04-21
u_38570,Wendy,83,3.71,2018-07-11
u_38571,Michelle,27,1.78,2024-09-24
u_38572,Stephanie,37,4.22,2022-01-08
u_38573,Charles,7,2.12,2015-09-25
u_38574,Melissa,38,4.2,2021-05-05
u_38575,Fred,81,2.88,2025-04-01
u_38576,Brian,29,2.92,2017-07-02
u_38577,Krista,51,2.53,2019-09-02
u_38578,Timothy,81,1.99,2020-11-21
u_38579,Erin,15,3.75,2024-07-05
u_38580,,16,3.01,2022-03-03
u_38582,Howard,11,2.29,2017-11-23
u_38583,Melissa,33,4.07,2021-11-18
u_38584,Donald,96,2.18,2022-07-12
u_38585,Monica,92,3.74,2016-08-17
u_38586,James,20,1.81,2024-11-26
u_38587,Ashley,29,4.03,2020-05-30
u_38588,David,16,2.71,2023-03-02
u_38589,Cynthia,94,1.03,2020-05-19
u_38590,Francisco,17,3.6,2017-12-02
u_38592,Benjamin,78,3.28,2017-07-08
u_38593,Hunter,88,4.81,2018-12-25
u_38594,Jose,37,2.5,2022-05-06
u_38595,Kevin,77,4.6,2017-07-19
u_38596,Jason,18,1.01,2022-09-05
u_38597,Susan,71,4.85,2019-07-26
u_38598,Paul,49,3.21,2019-07-02
u_38599,Nathan,11,3.04,2015-08-13
u_38600,Mark,57,4.57,2023-03-13
u_38601,Jade,81,3.54,2015-11-01
u_38602,Jackie,19,3.09,2021-09-08
u_38603,Carl,70,2.54,2015-11-25
u_38604,Kimberly,82,3.64,2018-12-05
u_38605,April,53,1.21,2019-07-02
u_38606,Tara,10,1.99,2020-03-01
u_38607,Grace,1,1.4,2024-05-23
u_38608,Scott,1,3.02,2017-05-31
u_38609,Michael,47,1.39,2018-09-22
u_38610,Abigail,27,4.25,2024-11-16
u_38611,Timothy,25,2.17,2024-06-04
u_38612,Renee,90,3.49,2017-05-13
u_38613,Courtney,10,2.34,2020-01-28
u_38614,Sandra,36,3.8,2023-05-12
u_38615,Robert,46,2.41,2024-09-22
u_38616,Cory,8,2.52,2015-05-12
u_38617,Bradley,97,2.92,2016-12-18
u_38618,Vincent,62,2.29,2021-05-17
u_38619,Michelle,29,1.68,2018-08-19
u_38620,Jason,53,2.75,2016-06-10
u_38621,Victoria,98,3.65,2019-05-13
u_38622,Troy,91,2.3,2019-12-20
u_38623,,4,4.24,2017-10-26
u_38624,Glenn,49,4.28,2017-08-11
u_38626,Donald,42,2.08,2021-09-10
u_38627,Kathleen,75,1.01,2016-11-27
u_38628,Deanna,65,2.41,2024-03-29
u_38630,Tyler,84,4.13,2024-11-11
u_38631,Robert,34,4.84,2023-07-24
u_38632,Debbie,97,1.86,2019-07-30
u_38633,Shannon,14,3.29,2018-08-06
u_38634,Maria,53,2.46,
u_38635,Nathan,76,3.46,2016-12-23
u_38636,Kevin,75,3.98,2019-07-01
u_38637,Timothy,1,1.38,2022-11-21
u_38638,Sarah,8,1.35,2023-06-16
u_38639,Andrew,18,1.44,2022-01-08
u_38640,,5,2.12,2017-02-05
u_38641,Tina,95,3.98,2015-10-29
u_38642,Alexander,67,3.55,2022-06-19
u_38643,Bob,22,2.2,2016-11-27
u_38644,Jeremiah,6,4.42,2018-09-25
u_38645,Ashley,88,3.91,2024-10-03
u_38646,Kylie,27,4.89,2020-02-07
u_38647,Kenneth,85,3.74,2019-11-17
u_38648,Deanna,37,3.87,2019-04-02
u_38649,David,98,4.29,2023-04-13
u_38650,Victoria,35,4.7,2018-11-13
u_38651,Janice,36,2.11,2021-10-01
u_38652,Lisa,61,3.58,2020-05-27
u_38653,Valerie,90,2.65,2021-11-06
u_38654,Brooke,1,1.92,2015-09-14
u_38655,Eugene,48,1.77,2017-06-02
u_38656,Danielle,83,1.39,2019-11-13
u_38657,Henry,90,4.39,2016-06-21
u_38658,Melissa,87,1.05,2017-08-17
u_38659,Justin,98,4.98,2017-02-19
u_38660,Natalie,91,4.86,2022-08-21
u_38661,Katherine,67,3.12,2022-02-05
u_38662,James,77,3.97,2024-05-17
u_38663,Sheila,39,2.83,2020-11-17
u_38664,Melissa,80,1.88,2022-03-26
u_38665,James,3,3.96,2015-08-25
u_38666,Pamela,26,2.79,2020-10-04
u_38667,Robert,69,4.46,2017-03-16
u_38668,Daniel,55,4.44,2021-07-15
u_38669,Robert,3,4.83,2019-01-28
u_38670,Francisco,56,3.79,2017-09-19
u_38671,Andre,28,2.97,2022-05-30
u_38672,Karen,43,3.24,2022-12-29
u_38673,Penny,30,2.44,2019-02-10
u_38674,Natasha,87,3.64,2023-06-12
u_38675,Sandra,18,1.37,2016-03-09
u_38676,Amber,5,4.97,2024-03-21
u_38677,Ian,86,1.25,2020-08-12
u_38678,Jenna,61,3.41,2023-10-25
u_38679,Ronald,1,2.16,2016-12-13
u_38680,Victoria,64,4.29,2024-04-19
u_38683,Nicole,41,3.99,2020-07-23
u_38684,Pamela,73,1.47,2020-10-07
u_38685,Cody,68,2.25,2016-06-25
u_38686,,53,3.02,2018-07-09
u_38687,Kelly,89,2.28,2018-03-31
u_38688,James,31,1.44,2015-06-05
u_38689,Valerie,59,2.24,2024-02-28
u_38690,Erica,96,2.83,2021-05-24
u_38691,Crystal,66,1.59,2025-03-04
u_38692,Lauren,37,3.65,2017-08-13
u_38693,Kelly,50,1.29,2020-07-13
u_38694,Sarah,66,4.57,2022-05-05
u_38695,Eric,14,2.45,2022-11-13
u_38696,Jennifer,15,2.44,2017-10-27
u_38697,Sandra,25,1.84,2020-06-18
u_38698,Connor,74,2.93,2021-07-18
u_38699,Jacqueline,92,4.33,2016-02-01
u_38700,James,8,3.35,2023-10-13
u_38701,Patrick,58,4.24,2019-06-29
u_38702,Hannah,56,4.88,2017-04-06
u_38703,Justin,14,3.5,2017-04-02
u_38704,Stephanie,84,1.67,2023-03-31
u_38705,Ariana,42,2.21,2020-07-09
u_38706,Michelle,13,3.65,2024-07-07
u_38707,Sandra,19,4.13,2023-05-04
u_38708,,34,3.62,2022-02-24
u_38709,Anthony,90,3.32,2016-11-09
u_38710,Olivia,46,4.71,2016-04-18
u_38711,Anthony,88,2.99,2022-04-14
u_38712,Penny,55,3.67,2024-01-14
u_38713,John,85,2.25,2021-05-11
u_38714,John,64,2.56,2023-12-20
u_38715,Timothy,57,1.94,2017-06-10
u_38716,Katie,88,4.2,2023-09-11
u_38717,Jamie,72,1.8,2022-10-21
u_38718,Mark,64,1.93,2020-03-13
u_38719,Kelly,97,1.43,2021-08-03
u_38720,Samantha,5,3.94,2023-04-11
u_38721,Laura,89,1.3,2023-11-04
u_38722,Pamela,43,1.24,2022-10-09
u_38723,Victor,17,3.5,2022-01-14
u_38724,Meredith,89,2.5,2021-09-20
u_38725,James,46,4.71,2019-06-02
u_38726,Julia,33,4.51,2024-10-21
u_38727,Mitchell,69,2.99,2016-07-15
u_38728,Amanda,15,1.33,2023-12-29
u_38729,Angela,42,3.2,2022-11-08
u_38730,Seth,15,4.98,2017-06-24
u_38731,Perry,65,3.64,2020-04-25
u_38732,Daniel,63,4.18,2022-11-17
u_38733,Michele,56,2.61,2021-04-03
u_38735,Sarah,82,4.76,2019-11-14
u_38736,Albert,70,2.32,2022-12-15
u_38737,Lawrence,34,1.61,2018-09-25
u_38739,Paul,81,1.54,2024-06-22
u_38740,Olivia,69,2.72,2018-08-13
u_38741,Kelly,20,4.44,2024-09-28
u_38742,Shannon,14,1.59,2018-06-18
u_38743,Wesley,76,4.02,2021-06-20
u_38744,Amanda,68,1.29,2017-05-15
u_38745,Lisa,41,1.48,2020-01-11
u_38746,Jonathon,59,1.46,2021-11-22
u_38747,Russell,50,3.07,2024-11-08
u_38748,Austin,74,4.52,2023-06-29
u_38749,Amber,39,3.98,2019-01-27
u_38751,James,37,4.46,2022-05-15
u_38752,Katie,47,1.46,2015-11-25
u_38753,Zachary,90,3.2,2021-11-21
u_38754,Renee,45,4.16,2019-07-30
u_38755,Kelsey,57,4.8,2020-04-11
u_38756,Christopher,4,3.74,
u_38757,Frank,6,4.43,2019-12-16
u_38758,Veronica,15,2.49,2024-04-16
u_38759,Diana,45,3.82,2018-09-11
u_38760,Nathan,82,2.48,2018-01-21
u_38761,Tyler,81,1.78,2024-02-15
u_38762,Vanessa,60,1.26,2016-12-05
u_38763,Jeffery,97,4.54,2019-12-23
u_38764,,89,1.26,2021-10-14
u_38765,Cynthia,28,5.0,2023-11-18
u_38766,Ernest,77,3.04,2025-03-20
u_38767,Wayne,32,3.02,2024-04-05
u_38768,Cheryl,48,1.29,2015-12-02
u_38769,Janet,19,1.3,2019-05-17
u_38770,Albert,31,3.87,2023-10-10
u_38771,,79,2.77,2019-02-09
u_38772,Timothy,60,1.71,2020-01-01
u_38773,Samuel,44,1.81,2020-03-20
u_38774,Tammy,23,1.93,2015-06-22
u_38775,Christopher,27,4.24,2020-06-06
u_38776,Kristina,1,3.45,2024-04-16
u_38777,Samantha,22,1.29,2024-08-08
u_38778,Carlos,8,3.76,2024-03-26
u_38779,Steven,69,3.08,2017-06-02
u_38780,Lisa,24,3.32,2022-07-14
u_38781,Jennifer,33,2.21,2017-12-21
u_38782,Julia,12,1.07,2020-11-03
u_38783,Laura,4,3.03,2020-01-12
u_38784,Ryan,64,3.38,2019-05-14
u_38785,Jesus,79,3.58,2023-05-20
u_38786,Linda,60,2.77,2020-10-18
u_38787,Stephanie,9,3.24,2025-03-16
u_38788,Kristi,42,3.18,2020-08-16
u_38789,,53,2.48,2022-11-12
u_38790,Cathy,77,4.23,2025-01-05
u_38791,Francisco,74,2.73,2016-08-11
u_38792,Tina,60,1.95,2025-01-29
u_38793,,14,1.04,2023-10-20
u_38794,Pamela,51,2.15,2017-07-17
u_38796,Heidi,27,3.0,2020-03-15
u_38797,Mary,22,2.53,2022-05-29
u_38798,Megan,22,2.0,2017-05-26
u_38799,Victoria,90,1.52,2021-07-03
u_38800,Brett,64,4.22,2017-06-30
u_38801,Christina,24,4.94,2022-10-21
u_38802,Susan,30,4.45,2023-05-14
u_38803,Blake,40,4.15,2019-08-01
u_38804,Antonio,81,3.12,2017-11-13
u_38805,Patricia,23,4.34,2019-12-17
u_38806,Edward,10,3.14,2023-11-27
u_38807,Rhonda,33,2.29,2023-08-25
u_38808,Michael,72,1.9,2022-08-03
u_38809,Benjamin,5,1.86,2018-10-25
u_38810,Julia,98,2.82,2016-05-02
u_38811,Miranda,27,3.55,2023-08-03
u_38812,Richard,62,1.61,2019-07-01
u_38813,Monica,95,1.05,2015-11-18
u_38814,Jacob,25,1.09,2017-04-10
u_38815,Anthony,66,2.23,2022-12-15
u_38816,Brittney,20,3.88,2020-06-22
u_38817,Karen,43,1.02,2020-04-12
u_38818,Gary,67,2.87,2016-09-08
u_38819,Kristi,58,2.19,2019-10-20
u_38820,Nicholas,41,4.66,2019-04-17
u_38821,Shane,64,4.83,2021-02-05
u_38822,Michael,46,2.59,2023-05-28
u_38823,Alexander,60,4.91,2022-01-15
u_38824,Jill,15,4.88,2021-08-16
u_38825,Matthew,27,3.3,2017-01-29
u_38826,Kimberly,58,2.54,2020-10-13
u_38827,Justin,24,1.42,2017-07-06
u_38828,Sandra,35,3.21,2017-02-22
u_38829,Brandy,23,4.34,2020-03-06
u_38830,Cheryl,8,2.58,2016-07-11
u_38832,Chase,16,2.59,2017-10-30
u_38833,Alyssa,70,3.81,2023-05-07
u_38834,Jeffery,61,3.2,2024-11-22
u_38835,Nicole,58,3.06,2015-11-26
u_38836,Becky,29,1.87,2017-11-16
u_38837,Morgan,63,3.37,2019-09-06
u_38839,Michael,9,3.81,2023-04-21
u_38841,Anne,71,2.18,2021-09-24
u_38842,Carrie,25,3.52,2019-04-25
u_38843,Kimberly,24,4.06,2017-04-27
u_38844,Mary,39,3.6,2024-12-13
u_38845,Christopher,47,3.0,2016-05-19
u_38846,Scott,61,3.64,2024-06-01
u_38847,Albert,98,2.89,2022-03-31
u_38848,Michael,29,2.36,2021-01-14
u_38849,Lauren,98,3.49,2017-11-14
u_38850,Michael,20,1.08,2022-09-02
u_38851,Connie,5,1.37,2024-10-31
u_38852,Donna,36,1.73,2020-06-26
u_38853,Audrey,94,4.92,2023-06-22
u_38854,Colleen,62,2.15,2022-12-19
u_38855,Melanie,50,3.0,2018-08-21
u_38856,Carrie,20,3.28,2024-03-29
u_38857,Francisco,11,1.05,2021-04-14
u_38858,Tyler,85,1.31,2020-03-30
u_38859,Manuel,20,1.62,2019-03-13
u_38860,Rose,6,1.87,2023-10-20
u_38861,Melissa,45,1.29,2020-02-05
u_38862,Jennifer,26,3.6,2022-09-18
u_38863,Michelle,23,1.48,2022-01-18
u_38864,Kristina,5,4.58,2018-08-17
u_38865,Mary,25,3.01,2020-06-08
u_38866,Angela,93,1.75,2022-05-15
u_38867,Kimberly,4,1.93,2020-10-05
u_38868,Tanya,91,3.59,2021-08-28
u_38869,Nancy,10,1.45,2018-05-25
u_38870,Yvette,34,1.18,2019-12-25
u_38871,David,91,4.2,2022-10-20
u_38872,Sherry,58,2.97,2023-05-11
u_38873,Nathan,8,4.4,2022-08-12
u_38874,Barbara,52,4.8,2024-06-09
u_38875,Benjamin,99,2.82,2020-10-18
u_38876,Rachael,28,2.21,2020-04-11
u_38877,Ryan,9,2.48,2021-01-16
u_38878,Mary,34,4.57,2015-10-22
u_38879,Franklin,59,4.99,2022-06-15
u_38880,Anthony,94,2.53,2016-01-17
u_38881,Joe,17,4.86,
u_38882,Mary,33,3.02,2017-03-25
u_38883,Gerald,56,1.15,2018-08-27
u_38884,Natalie,61,1.81,2021-09-05
u_38885,Eric,93,2.55,2022-06-06
u_38887,Matthew,13,4.25,2023-12-13
u_38888,Scott,29,4.15,
u_38889,Robert,40,1.51,2019-07-26
u_38890,Jason,55,1.23,2025-03-06
u_38891,Cassie,14,3.84,2020-08-06
u_38892,Shelia,8,2.7,2019-04-05
u_38893,Holly,32,1.69,2018-09-16
u_38894,Rachel,11,1.35,2025-02-12
u_38895,Daniel,99,1.86,2018-02-05
u_38897,Joe,50,1.35,2020-02-21
u_38898,Samantha,37,3.2,2021-04-17
u_38899,Karen,45,1.1,2020-03-10
u_38900,Sarah,69,4.61,2019-09-15
u_38901,Darin,66,3.05,2017-03-21
u_38902,Stephen,26,4.75,2019-05-22
u_38903,Charles,30,2.3,2015-07-08
u_38904,,77,2.62,2025-02-05
u_38905,Kaitlin,38,4.0,2024-08-31
u_38906,Victor,27,4.77,2020-06-14
u_38907,Jeffrey,81,1.56,2022-11-28
u_38908,Catherine,51,2.59,2021-03-09
u_38909,Vanessa,15,4.88,2023-09-13
u_38910,Natalie,62,2.3,2021-01-23
u_38911,Jessica,97,4.75,2021-03-20
u_38912,Timothy,30,3.48,2024-09-01
u_38913,Angela,32,2.92,
u_38914,Jennifer,50,2.33,2017-11-13
u_38915,Abigail,7,3.04,2022-04-29
u_38916,Jeffrey,39,3.62,2015-04-23
u_38917,Megan,61,3.84,2019-04-28
u_38918,Dean,16,1.31,2024-09-12
u_38919,Kelli,75,3.56,
u_38920,Donald,37,4.57,2017-02-01
u_38921,,53,2.71,2023-10-24
u_38922,Eric,78,2.0,2024-02-17
u_38923,Amber,23,3.8,2024-09-10
u_38924,Kendra,59,1.46,2022-10-07
u_38925,Melissa,95,4.73,2019-02-13
u_38926,,28,3.05,2021-12-29
u_38927,Jessica,69,3.65,2021-09-18
u_38928,Jessica,88,2.41,2023-03-28
u_38929,Laura,51,2.72,2024-12-12
u_38930,Alicia,82,3.31,2017-10-02
u_38931,Michelle,68,4.95,2022-05-31
u_38932,Donna,87,3.81,2020-09-08
u_38933,Wesley,73,4.74,2019-10-28
u_38934,Jason,11,4.82,2020-01-13
u_38935,Margaret,35,4.12,2022-05-26
u_38936,Vanessa,11,1.16,2022-05-28
u_38937,Nathan,71,2.08,2016-01-01
u_38938,Michael,17,4.23,2018-11-12
u_38939,Daniel,55,1.05,2015-11-07
u_38940,Jacob,82,2.94,2016-11-06
u_38941,Mitchell,26,4.07,2016-06-14
u_38942,Joshua,47,4.72,2017-11-24
u_38943,Laura,26,2.76,2021-12-11
u_38944,Julia,57,4.32,2019-06-23
u_38946,James,74,1.57,2017-05-08
u_38947,Sandra,94,2.83,2020-12-27
u_38948,Glenn,79,2.77,2022-10-23
u_38949,Jacqueline,48,3.1,2021-10-22
u_38950,Wendy,26,4.72,2018-02-27
u_38951,Laurie,41,3.47,2018-01-13
u_38952,Melissa,28,1.36,2017-07-06
u_38953,Steven,19,2.72,2016-07-06
u_38954,Charles,1,2.82,2019-04-10
u_38955,Gregory,34,4.3,2021-12-19
u_38956,Eric,88,3.07,2017-09-09
u_38957,Kathleen,41,2.73,2021-06-12
u_38958,James,88,1.54,2016-11-16
u_38959,Zoe,82,4.12,2020-03-06
u_38960,Heather,65,4.09,2020-08-12
u_38961,Danielle,74,1.8,2019-05-02
u_38962,Jessica,4,3.64,2018-06-04
u_38963,Tami,14,1.34,2016-07-28
u_38964,Paul,63,3.31,2022-11-21
u_38965,Jonathan,21,3.17,2023-12-10
u_38966,Trevor,64,1.5,2018-08-04
u_38967,Ryan,26,3.65,2019-05-08
u_38968,Michael,69,1.35,
u_38969,Teresa,79,4.25,2016-05-01
u_38970,Christopher,24,1.61,2023-10-07
u_38971,Kim,10,2.71,2020-10-12
u_38972,Ronnie,99,4.4,2021-04-27
u_38973,Mathew,81,1.26,2023-11-05
u_38974,Christopher,32,4.2,2021-05-24
u_38975,,73,3.99,2020-11-13
u_38976,David,31,2.17,2020-06-21
u_38977,Peter,15,4.58,2019-01-26
u_38978,Jeremy,50,4.66,2015-07-31
u_38979,Jared,3,3.93,2017-08-07
u_38980,Elizabeth,35,4.31,2015-05-08
u_38981,Phyllis,54,1.58,2018-06-24
u_38982,Matthew,77,2.77,2015-10-18
u_38983,Rebecca,86,4.88,2019-03-20
u_38985,Brenda,84,2.66,2016-05-17
u_38986,Deanna,26,4.85,2015-11-11
u_38987,Douglas,83,3.34,2020-01-18
u_38988,Douglas,94,1.12,2022-10-27
u_38989,James,98,4.41,2022-10-23
u_38990,Joseph,35,2.29,2022-07-08
u_38991,Ronald,28,1.14,2023-05-14
u_38992,Tammie,99,4.32,2022-11-29
u_38993,Marcus,98,3.98,2024-04-28
u_38994,Cassandra,16,3.12,2023-06-03
u_38995,Kelly,48,2.45,
u_38996,Sabrina,96,4.03,2023-10-22
u_38997,Rebekah,81,3.39,2021-01-02
u_38998,Jennifer,88,1.94,2015-10-03
u_38999,Matthew,69,4.52,2019-04-16
u_39000,Christine,76,3.14,2021-06-06
u_39001,Nicholas,22,4.43,2015-07-13
u_39002,Denise,12,1.33,2022-05-22
u_39003,Jade,93,1.92,2023-01-30
u_39004,Catherine,58,2.26,2024-08-19
u_39005,Kathleen,39,4.38,2020-04-18
u_39006,Lance,36,4.49,2022-12-08
u_39007,Brian,6,4.08,2024-01-19
u_39008,Justin,48,3.33,2022-03-02
u_39009,Christopher,8,2.82,
u_39010,Amber,70,1.38,2022-09-02
u_39011,Destiny,55,3.62,2020-09-04
u_39012,Christian,94,4.34,2017-04-02
u_39013,Leon,61,4.44,2024-07-10
u_39014,Cassandra,83,1.96,2019-04-28
u_39015,Gregory,94,3.35,2022-06-15
u_39016,Sarah,89,4.77,2016-05-24
u_39017,David,10,4.41,
u_39018,Jeffrey,48,1.63,
u_39020,Christina,24,1.39,2024-03-08
u_39021,Jeffery,28,4.33,2015-09-16
u_39022,Gary,34,3.43,2024-03-27
u_39023,Michael,57,3.8,2017-06-29
u_39024,Miguel,67,1.66,2021-08-01
u_39025,Zachary,26,3.9,2022-01-09
u_39026,Aaron,63,1.9,2015-12-27
u_39027,Betty,22,4.89,2023-04-29
u_39028,Justin,96,4.5,2015-07-29
u_39029,Nathan,36,1.06,2015-12-27
u_39030,Raymond,78,3.69,2024-05-20
u_39031,Taylor,37,2.35,2022-06-27
u_39032,Emily,3,3.74,2023-05-17
u_39033,Adam,92,1.71,2016-09-07
u_39034,Christine,90,2.09,2019-07-31
u_39035,Dustin,74,1.19,
u_39036,David,64,2.47,2015-06-01
u_39037,Jeffery,90,3.41,2015-12-25
u_39038,,23,4.47,2017-01-28
u_39039,Lisa,71,1.84,2024-02-06
u_39040,Leslie,98,4.51,2017-12-29
u_39041,Jeremiah,58,4.21,2020-07-26
u_39042,Sean,12,3.59,2021-09-05
u_39043,Marie,86,4.44,2020-08-28
u_39044,,52,2.3,2022-03-07
u_39045,Brittany,11,4.77,2024-04-12
u_39046,Patrick,9,1.72,2023-09-20
u_39047,Anthony,5,3.31,2019-07-13
u_39048,Richard,70,2.87,2017-10-25
u_39049,Chad,71,4.0,2019-05-17
u_39050,Isabel,18,2.4,2023-12-10
u_39051,Robert,79,4.68,2022-01-26
u_39052,Zachary,65,1.38,2022-04-27
u_39053,,79,3.45,2016-07-27
u_39054,Kimberly,54,1.3,2019-01-20
u_39055,Ryan,9,4.89,2020-07-28
u_39056,Lori,71,1.81,2025-01-19
u_39057,Christopher,60,4.09,2017-11-18
u_39058,Mary,9,3.92,2024-04-30
u_39059,Sarah,44,4.9,2024-12-20
u_39060,Laura,11,4.74,2017-11-23
u_39061,Michelle,3,4.49,2016-07-12
u_39062,Douglas,77,3.57,2020-10-25
u_39063,Nancy,5,3.09,2022-11-27
u_39064,Michael,32,1.81,2021-06-03
u_39065,Ashley,22,3.53,2016-01-16
u_39066,Brianna,54,3.87,2022-07-12
u_39067,Melissa,53,4.77,2017-10-25
u_39068,James,62,2.13,2015-05-20
u_39069,Christopher,50,2.43,2022-07-07
u_39070,Linda,26,2.8,2016-03-21
u_39071,Kyle,67,3.77,2020-11-26
u_39072,Johnny,54,4.37,2024-10-12
u_39073,Shawn,41,2.03,2022-08-12
u_39074,Joshua,8,3.16,2023-05-05
u_39075,Sarah,24,2.01,2019-08-10
u_39076,Carlos,13,2.86,2018-05-04
u_39077,Jon,75,4.74,2024-09-07
u_39078,Jeffrey,60,4.53,2020-03-04
u_39079,Christopher,14,2.84,2017-02-28
u_39080,Cassidy,46,2.47,2016-03-18
u_39081,Brianna,5,3.18,2019-12-16
u_39082,Janet,13,3.93,2022-11-04
u_39083,Jennifer,24,1.47,2018-12-23
u_39084,Michael,16,1.91,2015-07-12
u_39085,Deborah,29,1.48,2017-10-30
u_39086,Lisa,19,1.07,2024-05-11
u_39087,Yolanda,81,4.14,2016-03-28
u_39088,Robert,60,2.5,2021-07-11
u_39089,Joyce,62,4.06,2020-12-23
u_39090,David,95,2.99,2023-07-22
u_39091,Paul,48,3.74,2022-10-07
u_39092,Antonio,93,2.99,2023-01-30
u_39093,Jason,32,2.95,2016-12-05
u_39094,Anthony,46,4.55,2024-03-09
u_39095,Cynthia,81,3.55,2016-12-20
u_39096,Nicole,71,1.44,2019-03-29
u_39097,Betty,69,3.27,2024-07-12
u_39098,Christina,88,1.56,2025-01-08
u_39099,Linda,56,3.33,2017-06-08
u_39100,Crystal,33,3.64,2025-01-19
u_39101,Anna,23,1.77,2015-11-22
u_39102,Tammy,78,1.64,2023-01-02
u_39103,,98,1.73,
u_39104,Edward,61,4.29,2022-09-18
u_39105,Jennifer,4,1.63,2017-08-24
u_39106,Jeremiah,65,4.12,2015-04-22
u_39107,Cathy,2,1.08,2022-10-25
u_39108,Michael,93,4.3,2015-11-16
u_39109,Tammy,58,1.97,2024-02-01
u_39110,Kelly,73,1.75,2024-11-16
u_39111,Beth,28,3.52,2024-01-18
u_39112,Nicole,33,4.49,2015-06-27
u_39113,Alec,23,3.87,2015-08-28
u_39114,Charles,84,3.24,2021-11-13
u_39115,Charles,31,1.96,
u_39116,Robert,48,2.63,2016-02-21
u_39117,Kristina,46,4.43,
u_39118,Danielle,45,4.19,2016-02-27
u_39119,Isaac,90,1.89,2022-05-05
u_39120,Hayley,95,4.51,2024-09-21
u_39121,William,32,1.96,2021-06-15
u_39122,Pamela,51,4.93,2022-04-12
u_39123,,47,3.97,2023-02-16
u_39124,Kathleen,61,3.83,2022-06-23
u_39125,Raymond,50,3.33,2025-03-08
u_39126,Garrett,35,4.42,2021-10-01
u_39127,Laurie,15,4.53,2020-05-20
u_39128,Kelly,79,2.02,2023-02-23
u_39129,Steve,37,4.17,2023-08-19
u_39130,Paul,56,1.66,2024-08-14
u_39131,William,59,2.58,2023-12-23
u_39132,Phillip,25,4.66,2018-10-03
u_39133,Andrew,20,2.22,2023-12-02
u_39134,Jacqueline,48,2.73,2019-05-18
u_39135,Nichole,86,2.68,2018-06-05
u_39136,Roger,20,3.28,2021-12-02
u_39137,Kelly,15,4.34,2025-02-09
u_39138,Matthew,62,3.19,2024-07-12
u_39139,Alexandra,94,4.76,2022-01-27
u_39140,John,14,4.5,2020-06-11
u_39141,Patricia,21,3.45,2022-12-22
u_39142,Katie,50,2.73,2016-01-08
u_39143,Thomas,81,2.3,2015-06-28
u_39144,Joel,69,3.45,2022-12-06
u_39145,Gregory,15,4.23,2023-09-19
u_39146,John,63,3.02,2018-01-01
u_39147,Brittany,43,4.52,2020-02-21
u_39148,Melissa,27,2.15,2018-09-13
u_39149,Julia,61,4.44,2015-09-16
u_39150,Donald,54,3.66,2020-01-08
u_39151,Debra,59,2.17,2024-10-03
u_39152,Matthew,39,2.66,2024-10-23
u_39153,Jeanne,84,1.15,2019-09-11
u_39154,Cindy,35,4.66,2017-08-01
u_39155,,81,4.07,2024-04-28
u_39156,Douglas,9,3.44,2024-09-01
u_39157,Bill,60,4.88,2015-07-12
u_39158,Jennifer,62,4.69,2021-12-30
u_39159,Anita,68,4.67,2016-03-23
u_39160,Kathy,16,2.22,2017-10-17
u_39161,Antonio,16,1.91,2015-10-03
u_39162,Amber,93,3.97,2023-01-31
u_39163,Tracy,96,2.31,2017-03-27
u_39164,Willie,32,2.09,2024-10-11
u_39165,Shawn,38,2.01,2024-05-11
u_39166,Jacob,39,1.28,2015-05-08
u_39167,Richard,62,3.9,
u_39168,Bianca,63,1.03,2025-04-01
u_39169,Brendan,16,3.26,2016-02-09
u_39170,Brandon,54,2.07,2024-07-16
u_39171,Amy,15,3.67,2020-06-03
u_39172,Lucas,18,4.78,2023-12-15
u_39173,Misty,4,3.76,2024-11-03
u_39174,Erik,37,2.51,2022-11-12
u_39175,Brianna,40,1.71,2018-11-27
u_39176,Carrie,63,2.36,2021-03-30
u_39177,Carlos,68,2.84,2018-11-25
u_39178,Nicholas,17,4.52,2020-05-31
u_39179,Alison,81,4.91,2018-05-17
u_39180,Brittany,98,4.71,2021-06-23
u_39181,William,48,3.0,2021-03-11
u_39182,Frank,19,2.89,2021-08-27
u_39183,Victoria,86,2.09,2016-09-19
u_39184,Bruce,39,2.52,2017-10-31
u_39185,Nancy,65,4.67,2022-05-25
u_39186,Melissa,53,4.45,2021-12-15
u_39187,Jose,18,1.59,2018-06-03
u_39188,Danny,39,2.42,2019-02-18
u_39189,Jason,60,3.32,2024-06-26
u_39190,Cameron,92,1.45,2024-04-07
